lesion_id,globules_present,streaks_present,pigment_network_present,dots_present,structureless_present,num_structures,D_value
ISIC_0014820,0,0,1,0,0,1,0.5
ISIC_0014821,0,0,1,0,0,1,0.5
ISIC_0014823,0,1,1,0,0,2,1.0
ISIC_0014825,0,0,1,0,0,1,0.5
ISIC_0014826,1,0,1,0,0,2,1.0
ISIC_0014829,0,0,1,0,0,1,0.5
ISIC_0014830,0,0,1,0,0,1,0.5
ISIC_0014831,0,0,1,0,0,1,0.5
ISIC_0014832,0,0,1,0,0,1,0.5
ISIC_0014833,0,0,0,0,0,0,0.0
ISIC_0014834,0,0,1,0,0,1,0.5
ISIC_0014835,1,0,1,0,0,2,1.0
ISIC_0014836,1,0,1,0,0,2,1.0
ISIC_0014838,0,0,1,0,0,1,0.5
ISIC_0014839,0,0,0,0,0,0,0.0
ISIC_0014843,1,0,1,0,0,2,1.0
ISIC_0014844,0,0,1,0,0,1,0.5
ISIC_0014845,0,0,1,0,0,1,0.5
ISIC_0014846,0,0,1,0,0,1,0.5
ISIC_0014848,0,0,1,0,0,1,0.5
ISIC_0014849,0,0,0,0,0,0,0.0
ISIC_0014850,0,0,1,0,0,1,0.5
ISIC_0014851,1,0,1,0,0,2,1.0
ISIC_0014853,1,1,0,0,0,2,1.0
ISIC_0014854,0,0,1,0,0,1,0.5
ISIC_0014855,0,0,1,0,0,1,0.5
ISIC_0014857,0,0,1,0,0,1,0.5
ISIC_0014860,0,0,1,0,0,1,0.5
ISIC_0014862,0,0,1,1,0,2,1.0
ISIC_0014863,0,0,1,0,0,1,0.5
ISIC_0014867,1,0,0,0,0,1,0.5
ISIC_0014868,0,0,1,1,0,2,1.0
ISIC_0014869,0,0,1,0,0,1,0.5
ISIC_0014872,1,0,0,0,0,1,0.5
ISIC_0014876,0,0,1,0,0,1,0.5
ISIC_0014879,0,0,0,0,0,0,0.0
ISIC_0014883,1,0,0,1,0,2,1.0
ISIC_0014887,0,1,1,0,0,2,1.0
ISIC_0014888,0,0,1,0,0,1,0.5
ISIC_0014890,0,0,1,0,0,1,0.5
ISIC_0014891,1,0,1,0,0,2,1.0
ISIC_0014897,1,0,0,0,0,1,0.5
ISIC_0014898,0,0,1,0,0,1,0.5
ISIC_0014901,1,0,1,0,0,2,1.0
ISIC_0014903,0,0,1,0,0,1,0.5
ISIC_0014904,1,0,1,0,0,2,1.0
ISIC_0014905,0,0,1,0,0,1,0.5
ISIC_0014906,0,0,1,0,0,1,0.5
ISIC_0014907,1,0,1,0,0,2,1.0
ISIC_0014908,0,0,1,0,0,1,0.5
ISIC_0014910,1,0,1,1,0,3,1.5
ISIC_0014911,0,0,1,0,0,1,0.5
ISIC_0014912,0,0,1,1,0,2,1.0
ISIC_0014913,0,0,1,0,0,1,0.5
ISIC_0014915,0,0,1,0,0,1,0.5
ISIC_0014919,0,0,1,0,0,1,0.5
ISIC_0014920,0,0,1,0,0,1,0.5
ISIC_0014921,0,0,1,0,0,1,0.5
ISIC_0014922,1,0,1,0,0,2,1.0
ISIC_0014923,0,0,1,0,0,1,0.5
ISIC_0014925,1,0,1,0,0,2,1.0
ISIC_0014926,1,0,0,0,0,1,0.5
ISIC_0014927,0,0,1,0,0,1,0.5
ISIC_0014928,1,0,0,0,0,1,0.5
ISIC_0014929,0,0,1,0,0,1,0.5
ISIC_0014930,0,0,1,0,0,1,0.5
ISIC_0014931,0,0,1,0,0,1,0.5
ISIC_0014932,0,0,1,1,0,2,1.0
ISIC_0014933,0,0,1,0,0,1,0.5
ISIC_0014936,0,0,1,0,0,1,0.5
ISIC_0014937,1,0,0,0,0,1,0.5
ISIC_0014938,0,0,1,0,0,1,0.5
ISIC_0014940,0,0,1,0,0,1,0.5
ISIC_0014941,0,0,1,0,0,1,0.5
ISIC_0014942,1,0,1,0,0,2,1.0
ISIC_0014943,0,0,1,0,0,1,0.5
ISIC_0014944,0,0,1,0,0,1,0.5
ISIC_0014945,0,0,1,0,0,1,0.5
ISIC_0014946,0,0,1,0,0,1,0.5
ISIC_0014947,1,0,1,0,0,2,1.0
ISIC_0014948,0,0,0,1,0,1,0.5
ISIC_0014949,0,0,1,0,0,1,0.5
ISIC_0014951,0,0,1,0,0,1,0.5
ISIC_0014952,0,0,1,0,0,1,0.5
ISIC_0014953,1,0,1,0,0,2,1.0
ISIC_0014955,0,0,1,0,0,1,0.5
ISIC_0014956,0,0,1,0,0,1,0.5
ISIC_0014957,0,0,1,1,0,2,1.0
ISIC_0014958,0,0,1,0,0,1,0.5
ISIC_0014961,1,0,0,1,0,2,1.0
ISIC_0014962,0,0,1,0,0,1,0.5
ISIC_0014963,0,0,1,1,0,2,1.0
ISIC_0014964,1,0,1,0,0,2,1.0
ISIC_0014966,0,0,1,1,0,2,1.0
ISIC_0014967,0,0,1,0,0,1,0.5
ISIC_0014968,0,0,1,0,0,1,0.5
ISIC_0014969,0,0,0,0,0,0,0.0
ISIC_0014973,0,0,1,0,0,1,0.5
ISIC_0014974,0,0,1,0,0,1,0.5
ISIC_0014975,0,0,0,0,0,0,0.0
ISIC_0014976,0,0,1,0,0,1,0.5
ISIC_0014979,0,0,1,0,0,1,0.5
ISIC_0014982,1,0,1,0,0,2,1.0
ISIC_0014983,0,0,1,0,0,1,0.5
ISIC_0014985,0,0,0,0,0,0,0.0
ISIC_0014987,1,0,1,0,0,2,1.0
ISIC_0014989,1,0,1,0,0,2,1.0
ISIC_0014992,0,0,1,0,0,1,0.5
ISIC_0014994,1,0,0,0,0,1,0.5
ISIC_0014997,0,1,1,0,0,2,1.0
ISIC_0014998,0,0,1,0,0,1,0.5
ISIC_0015001,0,0,1,0,0,1,0.5
ISIC_0015002,0,0,0,1,0,1,0.5
ISIC_0015003,0,0,0,0,0,0,0.0
ISIC_0015005,1,0,1,0,0,2,1.0
ISIC_0015007,1,0,0,0,0,1,0.5
ISIC_0015008,1,0,0,1,0,2,1.0
ISIC_0015009,1,0,0,0,0,1,0.5
ISIC_0015011,1,0,1,1,0,3,1.5
ISIC_0015013,0,0,1,1,0,2,1.0
ISIC_0015015,0,0,1,0,0,1,0.5
ISIC_0015016,1,0,1,1,0,3,1.5
ISIC_0015018,1,0,0,0,0,1,0.5
ISIC_0015019,0,0,1,1,0,2,1.0
ISIC_0015020,0,0,1,0,0,1,0.5
ISIC_0015021,0,0,0,0,0,0,0.0
ISIC_0015023,0,0,1,0,0,1,0.5
ISIC_0015026,0,0,0,0,0,0,0.0
ISIC_0015029,0,0,0,0,0,0,0.0
ISIC_0015030,0,0,0,0,0,0,0.0
ISIC_0015031,0,0,0,0,0,0,0.0
ISIC_0015032,0,0,0,0,0,0,0.0
ISIC_0015034,0,0,1,0,0,1,0.5
ISIC_0015035,0,0,0,0,0,0,0.0
ISIC_0015037,1,0,1,1,0,3,1.5
ISIC_0015040,0,0,0,0,0,0,0.0
ISIC_0015041,0,0,1,0,0,1,0.5
ISIC_0015043,1,0,0,0,0,1,0.5
ISIC_0015044,0,0,0,0,0,0,0.0
ISIC_0015046,0,0,1,0,0,1,0.5
ISIC_0015050,0,0,1,1,0,2,1.0
ISIC_0015051,0,0,1,0,0,1,0.5
ISIC_0015056,1,0,1,0,0,2,1.0
ISIC_0015057,1,0,0,0,0,1,0.5
ISIC_0015060,0,0,0,0,0,0,0.0
ISIC_0015062,0,0,0,1,0,1,0.5
ISIC_0015064,0,0,1,1,0,2,1.0
ISIC_0015069,1,0,0,0,0,1,0.5
ISIC_0015071,0,1,1,0,0,2,1.0
ISIC_0015074,0,0,1,0,0,1,0.5
ISIC_0015078,1,0,1,0,0,2,1.0
ISIC_0015079,0,0,1,0,0,1,0.5
ISIC_0015082,0,0,1,0,0,1,0.5
ISIC_0015085,1,0,1,0,0,2,1.0
ISIC_0015088,1,0,1,1,0,3,1.5
ISIC_0015089,0,0,1,0,0,1,0.5
ISIC_0015092,0,0,0,0,0,0,0.0
ISIC_0015094,0,0,1,0,0,1,0.5
ISIC_0015102,1,0,0,1,0,2,1.0
ISIC_0015104,0,0,1,0,0,1,0.5
ISIC_0015108,0,0,0,0,0,0,0.0
ISIC_0015109,0,0,1,0,0,1,0.5
ISIC_0015110,0,0,1,0,0,1,0.5
ISIC_0015113,0,0,1,0,0,1,0.5
ISIC_0015115,0,0,1,0,0,1,0.5
ISIC_0015117,0,0,1,0,0,1,0.5
ISIC_0015118,0,0,1,0,0,1,0.5
ISIC_0015120,1,0,1,0,0,2,1.0
ISIC_0015121,1,0,1,0,0,2,1.0
ISIC_0015124,1,0,1,0,0,2,1.0
ISIC_0015125,0,0,1,0,0,1,0.5
ISIC_0015127,0,0,1,0,0,1,0.5
ISIC_0015129,1,0,0,0,0,1,0.5
ISIC_0015130,1,0,1,0,0,2,1.0
ISIC_0015132,0,0,1,0,0,1,0.5
ISIC_0015133,0,1,1,0,0,2,1.0
ISIC_0015136,0,0,1,0,0,1,0.5
ISIC_0015137,0,0,1,0,0,1,0.5
ISIC_0015139,1,1,1,0,0,3,1.5
ISIC_0015140,0,0,0,1,0,1,0.5
ISIC_0015142,1,0,1,0,0,2,1.0
ISIC_0015144,0,0,1,0,0,1,0.5
ISIC_0015146,1,0,1,0,0,2,1.0
ISIC_0015149,0,0,1,1,0,2,1.0
ISIC_0015150,0,0,1,1,0,2,1.0
ISIC_0015152,0,0,1,0,0,1,0.5
ISIC_0015153,0,0,0,0,0,0,0.0
ISIC_0015154,0,0,1,0,0,1,0.5
ISIC_0015155,0,0,0,0,0,0,0.0
ISIC_0015156,0,0,1,1,0,2,1.0
ISIC_0015157,1,0,1,0,0,2,1.0
ISIC_0015158,0,0,1,0,0,1,0.5
ISIC_0015160,1,0,0,0,0,1,0.5
ISIC_0015161,1,0,0,1,0,2,1.0
ISIC_0015163,0,0,1,0,0,1,0.5
ISIC_0015165,1,0,1,0,0,2,1.0
ISIC_0015166,0,1,1,0,0,2,1.0
ISIC_0015167,0,0,0,1,0,1,0.5
ISIC_0015169,1,0,1,0,0,2,1.0
ISIC_0015170,0,0,0,0,0,0,0.0
ISIC_0015171,0,0,1,1,0,2,1.0
ISIC_0015173,0,0,1,1,0,2,1.0
ISIC_0015174,0,0,1,0,0,1,0.5
ISIC_0015175,1,0,1,0,0,2,1.0
ISIC_0015176,1,0,1,0,0,2,1.0
ISIC_0015179,0,0,1,0,0,1,0.5
ISIC_0015180,1,0,1,0,0,2,1.0
ISIC_0015184,0,0,1,0,0,1,0.5
ISIC_0015185,0,0,1,1,0,2,1.0
ISIC_0015189,0,0,0,0,0,0,0.0
ISIC_0015190,0,0,1,0,0,1,0.5
ISIC_0015193,1,1,1,0,0,3,1.5
ISIC_0015200,0,0,1,0,0,1,0.5
ISIC_0015201,1,0,1,0,0,2,1.0
ISIC_0015202,0,0,1,0,0,1,0.5
ISIC_0015203,0,0,1,0,0,1,0.5
ISIC_0015204,1,0,1,0,0,2,1.0
ISIC_0015206,1,0,1,0,0,2,1.0
ISIC_0015207,0,0,0,0,0,0,0.0
ISIC_0015208,0,0,1,0,0,1,0.5
ISIC_0015211,0,0,1,0,0,1,0.5
ISIC_0015212,0,0,1,0,0,1,0.5
ISIC_0015215,0,0,1,0,0,1,0.5
ISIC_0015216,1,0,1,0,0,2,1.0
ISIC_0015218,0,0,1,0,0,1,0.5
ISIC_0015219,0,0,1,0,0,1,0.5
ISIC_0015220,0,0,1,0,0,1,0.5
ISIC_0015223,1,1,0,0,0,2,1.0
ISIC_0015224,0,0,1,0,0,1,0.5
ISIC_0015226,0,0,0,0,0,0,0.0
ISIC_0015227,0,0,1,0,0,1,0.5
ISIC_0015228,0,0,0,0,0,0,0.0
ISIC_0015229,1,0,1,0,0,2,1.0
ISIC_0015232,0,0,1,0,0,1,0.5
ISIC_0015233,0,0,0,0,0,0,0.0
ISIC_0015237,1,0,1,0,0,2,1.0
ISIC_0015241,1,0,1,0,0,2,1.0
ISIC_0015243,0,0,1,0,0,1,0.5
ISIC_0015244,0,0,1,1,0,2,1.0
ISIC_0015245,1,0,0,0,0,1,0.5
ISIC_0015250,1,0,1,0,0,2,1.0
ISIC_0015251,0,0,1,0,0,1,0.5
ISIC_0015254,0,0,1,0,0,1,0.5
ISIC_0015255,1,0,1,0,0,2,1.0
ISIC_0015256,0,0,1,0,0,1,0.5
ISIC_0015257,0,0,1,0,0,1,0.5
ISIC_0015258,0,0,1,0,0,1,0.5
ISIC_0015260,0,0,1,0,0,1,0.5
ISIC_0015261,0,0,0,0,0,0,0.0
ISIC_0015264,1,0,0,0,0,1,0.5
ISIC_0015265,0,0,1,0,0,1,0.5
ISIC_0015270,0,0,1,0,0,1,0.5
ISIC_0015273,0,0,0,0,0,0,0.0
ISIC_0015274,1,0,0,0,0,1,0.5
ISIC_0015275,0,0,1,0,0,1,0.5
ISIC_0015276,1,0,0,0,0,1,0.5
ISIC_0015279,1,0,1,0,0,2,1.0
ISIC_0015281,0,0,0,0,0,0,0.0
ISIC_0015283,0,0,1,0,0,1,0.5
ISIC_0015284,0,0,0,0,0,0,0.0
ISIC_0015290,0,0,1,0,0,1,0.5
ISIC_0015291,0,0,0,0,0,0,0.0
ISIC_0015293,1,0,1,0,0,2,1.0
ISIC_0015294,0,0,1,0,0,1,0.5
ISIC_0015295,0,0,0,0,0,0,0.0
ISIC_0015298,0,0,1,0,0,1,0.5
ISIC_0015309,0,0,0,0,0,0,0.0
ISIC_0015310,1,0,0,0,0,1,0.5
ISIC_0015311,0,0,1,1,0,2,1.0
ISIC_0015312,1,0,1,0,0,2,1.0
ISIC_0015313,0,0,1,0,0,1,0.5
ISIC_0015330,0,0,1,0,0,1,0.5
ISIC_0015331,1,0,0,0,0,1,0.5
ISIC_0015338,0,0,0,1,0,1,0.5
ISIC_0015350,0,0,1,0,0,1,0.5
ISIC_0015351,1,0,1,0,0,2,1.0
ISIC_0015352,0,0,1,0,0,1,0.5
ISIC_0015353,0,0,0,1,0,1,0.5
ISIC_0015355,1,0,0,0,0,1,0.5
ISIC_0015357,1,0,0,0,0,1,0.5
ISIC_0015360,1,0,1,0,0,2,1.0
ISIC_0015363,0,0,0,0,0,0,0.0
ISIC_0015365,0,0,1,0,0,1,0.5
ISIC_0015366,0,0,1,0,0,1,0.5
ISIC_0015368,0,0,1,1,0,2,1.0
ISIC_0015369,1,0,0,0,0,1,0.5
ISIC_0015370,0,0,1,0,0,1,0.5
ISIC_0015375,0,0,0,0,0,0,0.0
ISIC_0015380,0,0,0,0,0,0,0.0
ISIC_0015381,0,0,1,0,0,1,0.5
ISIC_0015383,0,0,1,0,0,1,0.5
ISIC_0015385,0,0,0,0,0,0,0.0
ISIC_0015389,0,0,0,0,0,0,0.0
ISIC_0015390,0,0,1,0,0,1,0.5
ISIC_0015395,0,0,0,0,0,0,0.0
ISIC_0015398,0,0,0,0,0,0,0.0
ISIC_0015399,0,0,0,0,0,0,0.0
ISIC_0015401,1,0,1,0,0,2,1.0
ISIC_0015403,0,0,0,0,0,0,0.0
ISIC_0015404,0,0,0,0,0,0,0.0
ISIC_0015408,0,0,1,0,0,1,0.5
ISIC_0015411,1,0,1,0,0,2,1.0
ISIC_0015412,1,0,1,0,0,2,1.0
ISIC_0015416,0,0,0,0,0,0,0.0
ISIC_0015417,0,0,1,0,0,1,0.5
ISIC_0015418,0,0,1,0,0,1,0.5
ISIC_0015419,1,0,1,0,0,2,1.0
ISIC_0015430,0,0,0,0,0,0,0.0
ISIC_0015435,0,0,0,0,0,0,0.0
ISIC_0015436,0,0,0,0,0,0,0.0
ISIC_0015438,0,0,0,0,0,0,0.0
ISIC_0015440,0,0,0,0,0,0,0.0
ISIC_0015441,0,0,0,1,0,1,0.5
ISIC_0015443,0,0,0,0,0,0,0.0
ISIC_0015445,0,0,0,0,0,0,0.0
ISIC_0015447,0,0,1,0,0,1,0.5
ISIC_0015448,0,0,1,0,0,1,0.5
ISIC_0015450,0,0,1,0,0,1,0.5
ISIC_0015451,0,0,1,0,0,1,0.5
ISIC_0015455,1,0,1,0,0,2,1.0
ISIC_0015462,0,0,0,0,0,0,0.0
ISIC_0015463,0,0,1,0,0,1,0.5
ISIC_0015464,0,0,1,0,0,1,0.5
ISIC_0015466,0,0,1,0,0,1,0.5
ISIC_0015468,0,0,1,0,0,1,0.5
ISIC_0015469,0,0,1,0,0,1,0.5
ISIC_0015470,0,0,1,0,0,1,0.5
ISIC_0015473,1,0,0,0,0,1,0.5
ISIC_0015476,0,0,1,0,0,1,0.5
ISIC_0015478,0,0,1,0,0,1,0.5
ISIC_0015479,0,1,0,0,0,1,0.5
ISIC_0015480,0,0,1,0,0,1,0.5
ISIC_0015481,0,0,0,0,0,0,0.0
ISIC_0015482,0,0,1,1,0,2,1.0
ISIC_0015483,1,0,0,0,0,1,0.5
ISIC_0015485,1,0,0,1,0,2,1.0
ISIC_0015486,1,0,0,0,0,1,0.5
ISIC_0015492,0,0,1,0,0,1,0.5
ISIC_0015496,0,0,0,0,0,0,0.0
ISIC_0015501,0,0,1,0,0,1,0.5
ISIC_0015502,0,0,0,0,0,0,0.0
ISIC_0015504,0,0,1,0,0,1,0.5
ISIC_0015507,0,0,1,0,0,1,0.5
ISIC_0015510,0,0,0,0,0,0,0.0
ISIC_0015518,0,0,0,0,0,0,0.0
ISIC_0015520,0,1,1,0,0,2,1.0
ISIC_0015521,0,0,1,0,0,1,0.5
ISIC_0015524,1,0,1,0,0,2,1.0
ISIC_0015525,0,0,1,0,0,1,0.5
ISIC_0015526,0,0,1,0,0,1,0.5
ISIC_0015537,0,0,1,0,0,1,0.5
ISIC_0015544,0,0,1,0,0,1,0.5
ISIC_0015551,0,1,0,0,0,1,0.5
ISIC_0015552,0,0,0,0,0,0,0.0
ISIC_0015558,0,0,0,0,0,0,0.0
ISIC_0015559,0,0,0,0,0,0,0.0
ISIC_0015563,0,0,0,0,0,0,0.0
ISIC_0015566,0,0,1,0,0,1,0.5
ISIC_0015568,0,0,1,0,0,1,0.5
ISIC_0015569,0,0,1,0,0,1,0.5
ISIC_0015570,0,0,1,0,0,1,0.5
ISIC_0015578,1,1,1,0,0,3,1.5
ISIC_0015582,0,0,1,0,0,1,0.5
ISIC_0015583,0,0,1,0,0,1,0.5
ISIC_0015587,1,0,0,0,0,1,0.5
ISIC_0015590,0,0,1,0,0,1,0.5
ISIC_0015593,0,0,1,0,0,1,0.5
ISIC_0015596,0,0,0,1,0,1,0.5
ISIC_0015602,0,0,1,0,0,1,0.5
ISIC_0015603,0,0,0,0,0,0,0.0
ISIC_0015606,0,0,0,0,0,0,0.0
ISIC_0015607,0,0,0,0,0,0,0.0
ISIC_0015613,0,0,0,0,0,0,0.0
ISIC_0015614,0,0,1,0,0,1,0.5
ISIC_0015617,0,0,1,0,0,1,0.5
ISIC_0015621,1,0,0,0,0,1,0.5
ISIC_0015625,0,0,0,0,0,0,0.0
ISIC_0015627,0,0,0,0,0,0,0.0
ISIC_0015629,0,0,1,0,0,1,0.5
ISIC_0015631,1,0,1,0,0,2,1.0
ISIC_0015633,0,0,0,0,0,0,0.0
ISIC_0015634,1,0,1,0,0,2,1.0
ISIC_0015635,1,0,1,0,0,2,1.0
ISIC_0015636,0,0,1,1,0,2,1.0
ISIC_0015637,0,0,1,0,0,1,0.5
ISIC_0015638,0,0,1,0,0,1,0.5
ISIC_0015641,0,0,0,0,0,0,0.0
ISIC_0015642,0,0,0,0,0,0,0.0
ISIC_0015645,0,0,1,0,0,1,0.5
ISIC_0015936,0,0,1,0,0,1,0.5
ISIC_0015937,1,0,1,0,0,2,1.0
ISIC_0015939,0,0,1,0,0,1,0.5
ISIC_0015940,0,0,1,0,0,1,0.5
ISIC_0015941,0,0,1,0,0,1,0.5
ISIC_0015942,0,0,1,0,0,1,0.5
ISIC_0015943,0,0,0,0,0,0,0.0
ISIC_0015944,0,0,0,0,0,0,0.0
ISIC_0015945,0,0,1,0,0,1,0.5
ISIC_0015946,0,0,1,0,0,1,0.5
ISIC_0015947,0,0,0,0,0,0,0.0
ISIC_0015948,0,0,1,0,0,1,0.5
ISIC_0015949,0,0,1,0,0,1,0.5
ISIC_0015950,1,0,1,0,0,2,1.0
ISIC_0015951,0,0,0,0,1,1,0.5
ISIC_0015952,0,0,0,0,0,0,0.0
ISIC_0015953,0,0,1,0,0,1,0.5
ISIC_0015955,0,0,0,0,0,0,0.0
ISIC_0015956,0,0,1,0,0,1,0.5
ISIC_0015957,0,0,0,0,0,0,0.0
ISIC_0015958,0,0,0,0,0,0,0.0
ISIC_0015960,0,0,1,0,0,1,0.5
ISIC_0015961,0,0,1,0,0,1,0.5
ISIC_0015962,0,0,1,0,0,1,0.5
ISIC_0015963,0,0,1,0,0,1,0.5
ISIC_0015964,0,0,1,0,0,1,0.5
ISIC_0015965,1,0,0,0,0,1,0.5
ISIC_0015966,0,0,1,0,0,1,0.5
ISIC_0015967,0,0,1,0,0,1,0.5
ISIC_0015968,0,0,1,0,0,1,0.5
ISIC_0015969,0,0,1,0,0,1,0.5
ISIC_0015970,0,0,1,0,0,1,0.5
ISIC_0015971,0,0,1,0,0,1,0.5
ISIC_0015972,0,0,0,0,0,0,0.0
ISIC_0015973,0,0,0,0,0,0,0.0
ISIC_0015974,0,0,0,0,0,0,0.0
ISIC_0015975,0,0,1,0,0,1,0.5
ISIC_0015976,1,0,0,0,0,1,0.5
ISIC_0015977,0,0,0,0,1,1,0.5
ISIC_0015978,0,0,0,0,0,0,0.0
ISIC_0015980,1,1,1,0,0,3,1.5
ISIC_0015981,0,0,1,0,0,1,0.5
ISIC_0015982,0,0,1,0,0,1,0.5
ISIC_0015983,0,0,0,1,0,1,0.5
ISIC_0015984,0,0,0,0,0,0,0.0
ISIC_0015985,1,0,0,0,0,1,0.5
ISIC_0015986,0,0,1,0,0,1,0.5
ISIC_0015987,0,0,1,0,0,1,0.5
ISIC_0015989,1,0,1,0,0,2,1.0
ISIC_0015990,0,0,1,0,0,1,0.5
ISIC_0015991,0,0,0,0,0,0,0.0
ISIC_0015993,1,0,0,0,0,1,0.5
ISIC_0015994,1,0,1,0,0,2,1.0
ISIC_0015995,0,0,1,0,0,1,0.5
ISIC_0015996,0,0,1,0,0,1,0.5
ISIC_0015997,1,0,1,0,0,2,1.0
ISIC_0015998,0,0,1,0,0,1,0.5
ISIC_0015999,0,0,1,0,0,1,0.5
ISIC_0016000,0,0,0,0,0,0,0.0
ISIC_0016003,1,0,1,0,0,2,1.0
ISIC_0016004,0,0,1,0,0,1,0.5
ISIC_0016005,0,0,1,0,0,1,0.5
ISIC_0016006,0,0,1,0,0,1,0.5
ISIC_0016007,1,0,0,0,0,1,0.5
ISIC_0016008,0,0,1,0,0,1,0.5
ISIC_0016009,0,0,1,0,0,1,0.5
ISIC_0016010,0,0,1,0,0,1,0.5
ISIC_0016011,0,0,0,0,0,0,0.0
ISIC_0016012,0,0,1,0,0,1,0.5
ISIC_0016013,0,0,1,0,0,1,0.5
ISIC_0016014,1,0,0,0,0,1,0.5
ISIC_0016015,0,0,1,0,0,1,0.5
ISIC_0016016,0,0,1,0,0,1,0.5
ISIC_0016017,1,0,0,0,0,1,0.5
ISIC_0016019,0,0,1,0,0,1,0.5
ISIC_0016020,0,0,0,0,0,0,0.0
ISIC_0016021,0,0,1,0,0,1,0.5
ISIC_0016022,0,0,1,0,0,1,0.5
ISIC_0016023,0,0,1,0,0,1,0.5
ISIC_0016024,0,0,1,0,0,1,0.5
ISIC_0016025,0,0,1,0,0,1,0.5
ISIC_0016026,0,0,1,0,0,1,0.5
ISIC_0016027,0,0,1,0,0,1,0.5
ISIC_0016028,0,0,0,0,0,0,0.0
ISIC_0016029,0,0,1,0,0,1,0.5
ISIC_0016030,0,0,1,0,0,1,0.5
ISIC_0016033,0,0,1,0,0,1,0.5
ISIC_0016034,0,0,1,0,0,1,0.5
ISIC_0016035,0,0,1,0,0,1,0.5
ISIC_0016036,0,0,1,0,0,1,0.5
ISIC_0016037,0,0,1,0,0,1,0.5
ISIC_0016038,0,0,1,0,0,1,0.5
ISIC_0016039,0,0,0,0,0,0,0.0
ISIC_0016040,0,0,1,0,0,1,0.5
ISIC_0016041,0,0,0,0,0,0,0.0
ISIC_0016042,0,0,0,0,0,0,0.0
ISIC_0016043,0,0,0,0,0,0,0.0
ISIC_0016044,1,0,0,0,0,1,0.5
ISIC_0016045,0,0,1,0,0,1,0.5
ISIC_0016046,0,0,1,0,0,1,0.5
ISIC_0016047,0,0,0,0,0,0,0.0
ISIC_0016048,0,0,1,0,0,1,0.5
ISIC_0016050,0,0,1,0,0,1,0.5
ISIC_0016051,1,0,0,0,0,1,0.5
ISIC_0016052,0,0,0,0,0,0,0.0
ISIC_0016053,0,0,1,0,0,1,0.5
ISIC_0016054,0,0,0,0,0,0,0.0
ISIC_0016055,1,0,0,0,0,1,0.5
ISIC_0016056,0,0,1,0,0,1,0.5
ISIC_0016057,0,0,1,0,0,1,0.5
ISIC_0016058,0,0,0,0,0,0,0.0
ISIC_0016059,0,0,1,0,0,1,0.5
ISIC_0016060,1,0,0,0,0,1,0.5
ISIC_0016061,0,0,0,0,0,0,0.0
ISIC_0016062,0,0,1,0,0,1,0.5
ISIC_0016063,0,0,1,0,0,1,0.5
ISIC_0016064,0,0,1,0,0,1,0.5
ISIC_0016065,0,0,1,0,0,1,0.5
ISIC_0016066,0,0,1,0,0,1,0.5
ISIC_0016067,0,0,0,0,0,0,0.0
ISIC_0016068,0,0,1,0,0,1,0.5
ISIC_0016069,1,0,1,0,0,2,1.0
ISIC_0016070,0,0,1,0,0,1,0.5
ISIC_0016071,0,0,1,0,0,1,0.5
ISIC_0016072,0,0,1,0,0,1,0.5
ISIC_0016186,0,0,1,0,0,1,0.5
ISIC_0016197,0,0,1,0,0,1,0.5
ISIC_0016199,0,0,1,0,0,1,0.5
ISIC_0016211,0,0,1,0,0,1,0.5
ISIC_0016274,0,0,1,0,0,1,0.5
ISIC_0016318,0,0,1,0,0,1,0.5
ISIC_0016344,0,0,0,0,0,0,0.0
ISIC_0016351,1,0,1,0,0,2,1.0
ISIC_0016363,0,0,1,0,0,1,0.5
ISIC_0016364,0,0,1,0,0,1,0.5
ISIC_0016438,1,0,0,0,0,1,0.5
ISIC_0016524,0,0,1,0,0,1,0.5
ISIC_0016575,0,0,1,0,0,1,0.5
ISIC_0016663,0,1,0,0,0,1,0.5
ISIC_0016714,1,0,1,0,0,2,1.0
ISIC_0016716,0,0,0,0,0,0,0.0
ISIC_0016726,0,0,1,0,0,1,0.5
ISIC_0016736,1,0,1,0,0,2,1.0
ISIC_0016804,0,0,1,0,0,1,0.5
ISIC_0016837,0,0,0,0,0,0,0.0
ISIC_0016844,0,0,0,0,0,0,0.0
ISIC_0016911,0,1,1,0,0,2,1.0
ISIC_0016963,0,0,1,0,0,1,0.5
ISIC_0017026,0,0,1,0,0,1,0.5
ISIC_0017036,0,0,0,0,0,0,0.0
ISIC_0017069,0,0,0,0,0,0,0.0
ISIC_0017073,0,0,0,0,0,0,0.0
ISIC_0017201,1,0,0,0,0,1,0.5
ISIC_0017259,0,0,1,0,0,1,0.5
ISIC_0017264,0,0,1,0,0,1,0.5
ISIC_0017268,0,0,0,0,0,0,0.0
ISIC_0017289,0,0,0,0,0,0,0.0
ISIC_0017292,0,0,1,0,0,1,0.5
ISIC_0017341,0,0,1,0,0,1,0.5
ISIC_0017348,0,0,1,0,0,1,0.5
ISIC_0017350,0,0,1,0,0,1,0.5
ISIC_0017355,0,0,0,0,0,0,0.0
ISIC_0017385,0,1,0,0,0,1,0.5
ISIC_0017389,1,0,1,0,0,2,1.0
ISIC_0017392,0,0,1,0,0,1,0.5
ISIC_0017398,0,0,1,0,0,1,0.5
ISIC_0017399,0,0,1,0,0,1,0.5
ISIC_0017406,0,1,0,0,0,1,0.5
ISIC_0017409,0,1,1,0,0,2,1.0
